Basement,Full Baths,Other Improvements,Basement Finish,Sale Price,Type of Residence,Attic Type,Estimate (Building),Building Square Feet,property_city,Fireplaces
1.0,1.0,0.0,1.0,307500,4.0,3.0,205220.0,1259.0,SCHAUMBURG,0.0
1.0,1.0,0.0,1.0,307500,4.0,3.0,178740.0,1259.0,SCHAUMBURG,0.0
2.0,1.0,0.0,3.0,127000,2.0,1.0,205180.0,1344.0,SCHAUMBURG,0.0
2.0,1.0,0.0,3.0,127000,2.0,1.0,205180.0,1344.0,SCHAUMBURG,0.0
2.0,1.0,0.0,3.0,264500,1.0,1.0,199620.0,1386.0,SCHAUMBURG,1.0
2.0,1.0,0.0,3.0,264500,1.0,1.0,199620.0,1386.0,SCHAUMBURG,1.0
2.0,1.0,0.0,3.0,264500,1.0,1.0,199620.0,1386.0,SCHAUMBURG,1.0
2.0,1.0,0.0,3.0,277500,1.0,1.0,199620.0,1386.0,SCHAUMBURG,2.0
2.0,1.0,0.0,3.0,277500,1.0,1.0,199620.0,1386.0,SCHAUMBURG,2.0
2.0,1.0,0.0,3.0,277500,1.0,1.0,199620.0,1386.0,SCHAUMBURG,2.0
3.0,3.0,0.0,1.0,412000,2.0,3.0,329560.0,2222.0,SCHAUMBURG,1.0
3.0,2.0,0.0,3.0,352000,2.0,3.0,233060.0,2490.0,SCHAUMBURG,0.0
,1.0,,,150000,,,65960.0,,SCHAUMBURG,
,1.0,,,290000,,,219290.0,,SCHAUMBURG,
,1.0,,,202000,,,113360.0,,SCHAUMBURG,
,1.0,,,202000,,,138330.0,,SCHAUMBURG,
2.0,2.0,122.0,3.0,257251,2.0,3.0,260900.0,2265.0,SCHAUMBURG,0.0
2.0,2.0,122.0,3.0,257251,2.0,3.0,260900.0,2265.0,SCHAUMBURG,0.0
2.0,2.0,122.0,3.0,330000,2.0,3.0,260900.0,2265.0,SCHAUMBURG,1.0
2.0,2.0,122.0,3.0,330000,2.0,3.0,260900.0,2265.0,SCHAUMBURG,1.0
,1.0,,,140000,,,50480.0,,SCHAUMBURG,
,1.0,,,140000,,,50480.0,,SCHAUMBURG,
,1.0,,,195000,,,81380.0,,SCHAUMBURG,
,,,,185000,,,102520.0,,SCHAUMBURG,
,,,,155000,,,80530.0,,SCHAUMBURG,
2.0,1.0,0.0,3.0,243000,1.0,3.0,153200.0,1140.0,SCHAUMBURG,1.0
2.0,1.0,0.0,3.0,243000,1.0,3.0,153200.0,1140.0,SCHAUMBURG,1.0
,1.0,,,113000,,,102150.0,,SCHAUMBURG,
3.0,2.0,0.0,1.0,288500,2.0,3.0,208360.0,1655.0,SCHAUMBURG,1.0
,1.0,,,159000,,,105080.0,,SCHAUMBURG,
1.0,2.0,148.0,1.0,315000,1.0,3.0,92460.0,1496.0,SCHAUMBURG,1.0
1.0,3.0,0.0,1.0,845000,2.0,3.0,698620.0,3847.0,SCHAUMBURG,2.0
2.0,2.0,51.0,3.0,318500,2.0,1.0,204270.0,1972.0,SCHAUMBURG,2.0
2.0,2.0,51.0,3.0,318500,2.0,1.0,227170.0,1972.0,SCHAUMBURG,2.0
,1.0,,,150000,,,113650.0,,SCHAUMBURG,
,1.0,,,150000,,,113650.0,,SCHAUMBURG,
4.0,2.0,0.0,3.0,370000,2.0,3.0,313660.0,2530.0,SCHAUMBURG,1.0
,1.0,,,136000,,,105340.0,,SCHAUMBURG,
,1.0,,,136000,,,105340.0,,SCHAUMBURG,
,,,,150000,,,105340.0,,SCHAUMBURG,
,,,,150000,,,105340.0,,SCHAUMBURG,
,1.0,,,165000,,,113360.0,,SCHAUMBURG,
3.0,2.0,0.0,3.0,386000,2.0,3.0,278080.0,2302.0,SCHAUMBURG,1.0
2.0,1.0,0.0,3.0,275000,1.0,3.0,170380.0,1615.0,SCHAUMBURG,1.0
1.0,2.0,0.0,3.0,455000,2.0,3.0,336880.0,2690.0,SCHAUMBURG,0.0
,1.0,,,162500,,,109980.0,,SCHAUMBURG,
1.0,3.0,0.0,3.0,550000,2.0,3.0,540550.0,4031.0,SCHAUMBURG,1.0
,,,,190000,,,75350.0,,SCHAUMBURG,
3.0,1.0,0.0,1.0,280000,4.0,1.0,209470.0,1396.0,SCHAUMBURG,0.0
3.0,1.0,0.0,1.0,280000,4.0,1.0,164030.0,1396.0,SCHAUMBURG,0.0
2.0,1.0,0.0,3.0,200000,1.0,3.0,169680.0,1140.0,SCHAUMBURG,0.0
2.0,3.0,0.0,3.0,327500,2.0,2.0,269290.0,2064.0,SCHAUMBURG,1.0
3.0,2.0,100.0,3.0,345000,2.0,3.0,284740.0,1981.0,SCHAUMBURG,1.0
,1.0,,,209500,,,128820.0,,SCHAUMBURG,
1.0,2.0,0.0,3.0,370000,2.0,3.0,301180.0,1873.0,SCHAUMBURG,1.0
1.0,2.0,0.0,3.0,370000,2.0,3.0,301180.0,1873.0,SCHAUMBURG,1.0
3.0,1.0,0.0,3.0,250000,1.0,3.0,171590.0,976.0,SCHAUMBURG,0.0
,,,,185000,,,129550.0,,SCHAUMBURG,
3.0,2.0,0.0,1.0,575100,2.0,3.0,310100.0,2204.0,SCHAUMBURG,1.0
1.0,3.0,0.0,3.0,374900,2.0,2.0,495330.0,2981.0,SCHAUMBURG,1.0
1.0,3.0,0.0,3.0,374900,2.0,2.0,495330.0,2981.0,SCHAUMBURG,1.0
3.0,1.0,0.0,1.0,293000,4.0,3.0,208810.0,1114.0,SCHAUMBURG,0.0
1.0,1.0,0.0,1.0,285000,1.0,2.0,191010.0,1246.0,SCHAUMBURG,0.0
3.0,1.0,0.0,1.0,292000,4.0,2.0,245700.0,1266.0,SCHAUMBURG,0.0
2.0,2.0,0.0,3.0,338000,1.0,3.0,278590.0,1828.0,SCHAUMBURG,1.0
2.0,1.0,0.0,3.0,125000,2.0,3.0,130130.0,1428.0,SCHAUMBURG,0.0
2.0,1.0,0.0,3.0,125000,2.0,3.0,149180.0,1428.0,SCHAUMBURG,0.0
1.0,1.0,0.0,1.0,142800,2.0,3.0,179850.0,1282.0,SCHAUMBURG,0.0
2.0,1.0,0.0,3.0,276500,1.0,3.0,172410.0,1346.0,SCHAUMBURG,0.0
2.0,1.0,0.0,3.0,276500,1.0,3.0,172410.0,1346.0,SCHAUMBURG,0.0
,1.0,,,176000,,,121620.0,,SCHAUMBURG,
2.0,1.0,0.0,3.0,290100,1.0,2.0,205210.0,1575.0,SCHAUMBURG,1.0
3.0,2.0,0.0,1.0,280000,4.0,3.0,295380.0,1601.0,SCHAUMBURG,1.0
1.0,1.0,239.0,3.0,392000,2.0,3.0,286720.0,2406.0,SCHAUMBURG,0.0
1.0,1.0,239.0,3.0,392000,2.0,3.0,256700.0,2406.0,SCHAUMBURG,0.0
,1.0,,,146000,,,67060.0,,SCHAUMBURG,
1.0,1.0,0.0,3.0,180000,2.0,3.0,117760.0,1312.0,SCHAUMBURG,1.0
3.0,2.0,0.0,1.0,277000,4.0,2.0,223240.0,1268.0,SCHAUMBURG,0.0
,1.0,,,245000,,,131630.0,,SCHAUMBURG,
,1.0,,,173900,,,106510.0,,SCHAUMBURG,
,1.0,,,173900,,,90770.0,,SCHAUMBURG,
,1.0,,,189900,,,139810.0,,SCHAUMBURG,
,1.0,,,189900,,,133770.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,285900,2.0,3.0,227500.0,1816.0,SCHAUMBURG,0.0
2.0,2.0,554.0,3.0,301000,2.0,3.0,248840.0,2264.0,SCHAUMBURG,0.0
3.0,2.0,130.0,1.0,336000,1.0,3.0,237190.0,1734.0,SCHAUMBURG,0.0
3.0,1.0,0.0,1.0,255000,1.0,3.0,171290.0,984.0,SCHAUMBURG,0.0
3.0,1.0,0.0,1.0,255000,1.0,3.0,171290.0,984.0,SCHAUMBURG,0.0
,1.0,,,147000,,,87520.0,,SCHAUMBURG,
,1.0,,,147000,,,87520.0,,SCHAUMBURG,
,1.0,,,129000,,,67520.0,,SCHAUMBURG,
4.0,1.0,0.0,3.0,164500,1.0,3.0,112650.0,1202.0,SCHAUMBURG,2.0
4.0,1.0,0.0,3.0,164500,1.0,3.0,137510.0,1202.0,SCHAUMBURG,2.0
,,,,107000,,,41780.0,,SCHAUMBURG,
,,,,107000,,,41780.0,,SCHAUMBURG,
,,,,107000,,,52200.0,,SCHAUMBURG,
,1.0,,,216500,,,113840.0,,SCHAUMBURG,
,1.0,,,148500,,,31000.0,,SCHAUMBURG,
,1.0,,,148500,,,24980.0,,SCHAUMBURG,
,1.0,,,217500,,,133670.0,,SCHAUMBURG,
,1.0,,,119000,,,66570.0,,SCHAUMBURG,
,,,,125000,,,61520.0,,SCHAUMBURG,
,,,,125000,,,64300.0,,SCHAUMBURG,
,1.0,,,185000,,,141070.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,360000,2.0,3.0,235510.0,1730.0,SCHAUMBURG,1.0
1.0,2.0,0.0,1.0,309000,2.0,3.0,268490.0,1536.0,SCHAUMBURG,1.0
1.0,1.0,0.0,3.0,163000,2.0,3.0,99100.0,1034.0,SCHAUMBURG,0.0
1.0,1.0,0.0,3.0,163000,2.0,3.0,99100.0,1034.0,SCHAUMBURG,0.0
1.0,1.0,0.0,3.0,163000,2.0,3.0,117010.0,1034.0,SCHAUMBURG,0.0
2.0,1.0,0.0,3.0,179900,3.0,3.0,99750.0,1686.0,SCHAUMBURG,0.0
2.0,1.0,0.0,3.0,179900,3.0,3.0,130960.0,1686.0,SCHAUMBURG,0.0
,1.0,,,164000,,,59810.0,,SCHAUMBURG,
,1.0,,,148500,,,80530.0,,SCHAUMBURG,
1.0,2.0,0.0,3.0,207500,2.0,2.0,144780.0,1490.0,SCHAUMBURG,0.0
1.0,2.0,0.0,3.0,207500,2.0,2.0,144780.0,1490.0,SCHAUMBURG,0.0
,,,,135100,,,80530.0,,SCHAUMBURG,
3.0,2.0,49.0,1.0,310000,1.0,3.0,166180.0,1186.0,SCHAUMBURG,0.0
3.0,2.0,49.0,1.0,310000,1.0,3.0,189050.0,1186.0,SCHAUMBURG,0.0
3.0,2.0,0.0,1.0,295000,4.0,2.0,226170.0,1246.0,SCHAUMBURG,2.0
3.0,2.0,0.0,1.0,295000,4.0,2.0,206540.0,1246.0,SCHAUMBURG,2.0
3.0,3.0,0.0,3.0,308000,1.0,3.0,225350.0,1692.0,SCHAUMBURG,2.0
3.0,3.0,0.0,3.0,308000,1.0,3.0,190040.0,1692.0,SCHAUMBURG,2.0
3.0,3.0,0.0,3.0,308000,1.0,3.0,196270.0,1692.0,SCHAUMBURG,2.0
3.0,2.0,0.0,1.0,270000,4.0,2.0,197390.0,1186.0,SCHAUMBURG,1.0
2.0,1.0,0.0,3.0,146000,2.0,3.0,117890.0,1034.0,SCHAUMBURG,0.0
2.0,1.0,0.0,3.0,146000,2.0,3.0,117890.0,1034.0,SCHAUMBURG,0.0
,1.0,,,198000,,,149940.0,,SCHAUMBURG,
,,,,125000,,,110630.0,,SCHAUMBURG,
,,,,125000,,,83910.0,,SCHAUMBURG,
,1.0,,,165000,,,67060.0,,SCHAUMBURG,
,,,,120000,,,80530.0,,SCHAUMBURG,
4.0,1.0,0.0,3.0,285800,2.0,3.0,223330.0,1774.0,SCHAUMBURG,0.0
3.0,1.0,0.0,1.0,295000,4.0,3.0,219130.0,1114.0,SCHAUMBURG,1.0
3.0,1.0,0.0,1.0,295000,4.0,3.0,159750.0,1114.0,SCHAUMBURG,1.0
,1.0,,,157000,,,68010.0,,SCHAUMBURG,
,1.0,,,137500,,,64260.0,,SCHAUMBURG,
,1.0,,,137500,,,64260.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,260000,1.0,3.0,212770.0,1629.0,SCHAUMBURG,0.0
2.0,2.0,0.0,3.0,260000,1.0,3.0,212770.0,1629.0,SCHAUMBURG,0.0
3.0,1.0,0.0,1.0,310000,1.0,2.0,188350.0,1186.0,SCHAUMBURG,1.0
3.0,1.0,0.0,1.0,310000,1.0,2.0,165230.0,1186.0,SCHAUMBURG,1.0
3.0,1.0,0.0,1.0,310000,1.0,2.0,165230.0,1186.0,SCHAUMBURG,1.0
,1.0,,,117500,,,54950.0,,SCHAUMBURG,
,,,,90000,,,40530.0,,SCHAUMBURG,
,1.0,,,147000,,,56540.0,,SCHAUMBURG,
,1.0,,,147000,,,56540.0,,SCHAUMBURG,
3.0,1.0,0.0,1.0,243000,4.0,3.0,169980.0,1075.0,SCHAUMBURG,0.0
3.0,1.0,0.0,1.0,243000,4.0,3.0,189440.0,1075.0,SCHAUMBURG,0.0
,1.0,,,145000,,,90780.0,,SCHAUMBURG,
1.0,2.0,0.0,3.0,427500,2.0,3.0,355070.0,2493.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,289000,1.0,3.0,155820.0,1305.0,SCHAUMBURG,2.0
1.0,2.0,0.0,3.0,475000,2.0,3.0,548700.0,3782.0,SCHAUMBURG,1.0
,,,,132000,,,88700.0,,SCHAUMBURG,
,1.0,,,150000,,,52180.0,,SCHAUMBURG,
,1.0,,,186000,,,128820.0,,SCHAUMBURG,
,1.0,,,105000,,,56670.0,,SCHAUMBURG,
,1.0,,,152000,,,105080.0,,SCHAUMBURG,
1.0,2.0,0.0,3.0,350000,1.0,3.0,224330.0,1620.0,SCHAUMBURG,0.0
1.0,2.0,0.0,3.0,350000,1.0,3.0,196340.0,1620.0,SCHAUMBURG,0.0
2.0,1.0,0.0,3.0,104600,2.0,3.0,138660.0,1350.0,SCHAUMBURG,1.0
2.0,1.0,0.0,3.0,130000,3.0,3.0,130620.0,1689.0,SCHAUMBURG,0.0
,1.0,,,91000,,,41320.0,,SCHAUMBURG,
2.0,2.0,220.0,3.0,368000,2.0,3.0,263540.0,1948.0,SCHAUMBURG,1.0
,,,,168000,,,59280.0,,SCHAUMBURG,
,,,,61000,,,40960.0,,SCHAUMBURG,
3.0,2.0,0.0,1.0,430000,2.0,3.0,299970.0,2424.0,SCHAUMBURG,1.0
2.0,1.0,0.0,3.0,269000,1.0,2.0,183050.0,1386.0,SCHAUMBURG,1.0
4.0,2.0,0.0,3.0,220000,2.0,3.0,172350.0,1654.0,SCHAUMBURG,0.0
,1.0,,,139000,,,46760.0,,SCHAUMBURG,
,1.0,,,139000,,,64950.0,,SCHAUMBURG,
1.0,1.0,0.0,1.0,287000,1.0,3.0,225510.0,1925.0,SCHAUMBURG,2.0
1.0,1.0,0.0,3.0,138000,2.0,3.0,128360.0,1250.0,SCHAUMBURG,0.0
,1.0,,,183000,,,102520.0,,SCHAUMBURG,
,1.0,,,183000,,,102520.0,,SCHAUMBURG,
,,,,130000,,,88700.0,,SCHAUMBURG,
,1.0,,,200000,,,133670.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,225500,2.0,3.0,176870.0,1767.0,SCHAUMBURG,0.0
,,,,185000,,,69250.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,225000,1.0,3.0,160230.0,1142.0,SCHAUMBURG,1.0
,,,,159900,,,89510.0,,SCHAUMBURG,
1.0,1.0,0.0,3.0,209500,2.0,3.0,164200.0,1160.0,SCHAUMBURG,0.0
,1.0,,,168000,,,69330.0,,SCHAUMBURG,
4.0,1.0,769.0,3.0,175000,1.0,3.0,206040.0,1496.0,SCHAUMBURG,2.0
,1.0,,,153000,,,66560.0,,SCHAUMBURG,
,1.0,,,159900,,,91160.0,,SCHAUMBURG,
,1.0,,,171000,,,66560.0,,SCHAUMBURG,
,1.0,,,171000,,,66560.0,,SCHAUMBURG,
,1.0,,,131000,,,49350.0,,SCHAUMBURG,
3.0,2.0,185.0,3.0,320000,2.0,3.0,241210.0,1900.0,SCHAUMBURG,1.0
,1.0,,,128000,,,80530.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,170000,2.0,3.0,131340.0,1065.0,SCHAUMBURG,1.0
,1.0,,,136000,,,31000.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,275900,1.0,3.0,127500.0,1212.0,SCHAUMBURG,0.0
2.0,2.0,0.0,3.0,275900,1.0,3.0,180780.0,1212.0,SCHAUMBURG,0.0
3.0,1.0,0.0,1.0,353000,4.0,3.0,82470.0,1559.0,SCHAUMBURG,0.0
3.0,1.0,0.0,1.0,353000,4.0,3.0,127080.0,1559.0,SCHAUMBURG,0.0
,1.0,,,168000,,,100630.0,,SCHAUMBURG,
,1.0,,,168000,,,100630.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,176000,2.0,3.0,125970.0,1065.0,SCHAUMBURG,0.0
3.0,1.0,30.0,1.0,333000,4.0,3.0,260560.0,1448.0,SCHAUMBURG,1.0
,1.0,,,187000,,,102520.0,,SCHAUMBURG,
,1.0,,,196000,,,113410.0,,SCHAUMBURG,
2.0,6.0,0.0,3.0,575000,3.0,3.0,523310.0,6193.0,SCHAUMBURG,1.0
,,,,165000,,,39090.0,,SCHAUMBURG,
2.0,3.0,0.0,3.0,399900,2.0,3.0,301060.0,2855.0,SCHAUMBURG,2.0
2.0,3.0,0.0,3.0,399900,2.0,3.0,245530.0,2855.0,SCHAUMBURG,2.0
,1.0,,,166000,,,106510.0,,SCHAUMBURG,
,1.0,,,220000,,,99450.0,,SCHAUMBURG,
,1.0,,,220000,,,111210.0,,SCHAUMBURG,
,1.0,,,167500,,,68010.0,,SCHAUMBURG,
,1.0,,,158900,,,98820.0,,SCHAUMBURG,
,1.0,,,207000,,,145360.0,,SCHAUMBURG,
,1.0,,,207000,,,113360.0,,SCHAUMBURG,
3.0,1.0,0.0,1.0,176000,2.0,3.0,138930.0,1300.0,SCHAUMBURG,1.0
,1.0,,,125750,,,83640.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,273500,2.0,3.0,207870.0,1485.0,SCHAUMBURG,1.0
,1.0,,,119000,,,63240.0,,SCHAUMBURG,
3.0,1.0,0.0,1.0,149900,1.0,1.0,136090.0,1300.0,SCHAUMBURG,2.0
,1.0,,,189900,,,134830.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,375000,1.0,3.0,268070.0,2224.0,SCHAUMBURG,2.0
2.0,2.0,0.0,3.0,375000,1.0,3.0,197710.0,2224.0,SCHAUMBURG,2.0
2.0,2.0,0.0,3.0,247500,2.0,3.0,203730.0,1454.0,SCHAUMBURG,2.0
2.0,2.0,0.0,3.0,247500,2.0,3.0,224640.0,1454.0,SCHAUMBURG,2.0
,1.0,,,151100,,,44080.0,,SCHAUMBURG,
,1.0,,,151100,,,56540.0,,SCHAUMBURG,
2.0,1.0,0.0,3.0,175000,2.0,3.0,134290.0,1023.0,SCHAUMBURG,0.0
,1.0,,,166500,,,65960.0,,SCHAUMBURG,
2.0,1.0,0.0,3.0,300000,5.0,1.0,212730.0,1845.0,SCHAUMBURG,0.0
4.0,1.0,0.0,3.0,168000,1.0,3.0,139150.0,1116.0,SCHAUMBURG,1.0
,,,,232000,,,115070.0,,SCHAUMBURG,
1.0,2.0,0.0,3.0,575000,2.0,3.0,350200.0,3251.0,SCHAUMBURG,2.0
,1.0,,,135000,,,85690.0,,SCHAUMBURG,
,1.0,,,140000,,,39830.0,,SCHAUMBURG,
,1.0,,,140000,,,39830.0,,SCHAUMBURG,
2.0,1.0,0.0,3.0,190000,1.0,3.0,115360.0,1176.0,SCHAUMBURG,0.0
2.0,1.0,0.0,3.0,292500,1.0,3.0,178250.0,1295.0,SCHAUMBURG,0.0
3.0,2.0,0.0,1.0,420000,2.0,3.0,342830.0,2484.0,SCHAUMBURG,1.0
1.0,3.0,0.0,3.0,369000,2.0,2.0,321780.0,2712.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,315000,2.0,3.0,235460.0,1730.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,315000,2.0,3.0,203080.0,1730.0,SCHAUMBURG,1.0
,1.0,,,128100,,,130580.0,,SCHAUMBURG,
,1.0,,,128100,,,113410.0,,SCHAUMBURG,
,,,,192000,,,97940.0,,SCHAUMBURG,
,,,,192000,,,89430.0,,SCHAUMBURG,
,1.0,,,172000,,,68010.0,,SCHAUMBURG,
3.0,2.0,0.0,3.0,392500,2.0,2.0,311620.0,2548.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,230500,1.0,3.0,205600.0,1142.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,230500,1.0,3.0,170550.0,1142.0,SCHAUMBURG,1.0
3.0,1.0,38.0,1.0,180000,2.0,3.0,138930.0,1300.0,SCHAUMBURG,0.0
1.0,2.0,0.0,3.0,615000,2.0,3.0,503480.0,3426.0,SCHAUMBURG,1.0
,1.0,,,130100,,,31000.0,,SCHAUMBURG,
,1.0,,,212000,,,95600.0,,SCHAUMBURG,
,1.0,,,212000,,,92310.0,,SCHAUMBURG,
,1.0,,,172000,,,96250.0,,SCHAUMBURG,
,,,,229900,,,128820.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,115000,2.0,3.0,196430.0,1292.0,SCHAUMBURG,1.0
,,,,199900,,,77150.0,,SCHAUMBURG,
2.0,1.0,0.0,3.0,128000,2.0,3.0,153260.0,1480.0,SCHAUMBURG,1.0
3.0,2.0,0.0,3.0,380000,2.0,3.0,286730.0,2391.0,SCHAUMBURG,0.0
3.0,2.0,0.0,3.0,380000,2.0,3.0,286730.0,2391.0,SCHAUMBURG,0.0
4.0,2.0,505.0,3.0,459000,1.0,3.0,206520.0,2433.0,SCHAUMBURG,0.0
3.0,2.0,0.0,1.0,355000,2.0,3.0,233700.0,1994.0,SCHAUMBURG,1.0
2.0,1.0,0.0,3.0,317500,2.0,3.0,246520.0,2075.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,320000,2.0,3.0,219630.0,1475.0,SCHAUMBURG,1.0
,1.0,,,120000,,,62070.0,,SCHAUMBURG,
,1.0,,,138000,,,66570.0,,SCHAUMBURG,
2.0,1.0,192.0,3.0,317000,2.0,3.0,252830.0,1716.0,SCHAUMBURG,1.0
,1.0,,,120000,,,106510.0,,SCHAUMBURG,
,,,,185000,,,113410.0,,SCHAUMBURG,
3.0,2.0,327.0,3.0,374000,2.0,3.0,356470.0,2502.0,SCHAUMBURG,1.0
3.0,1.0,0.0,1.0,238000,4.0,3.0,228540.0,1326.0,SCHAUMBURG,0.0
3.0,2.0,0.0,3.0,337000,2.0,3.0,303740.0,2290.0,SCHAUMBURG,1.0
2.0,1.0,0.0,3.0,240000,1.0,2.0,176010.0,1120.0,SCHAUMBURG,0.0
,1.0,,,132000,,,75000.0,,SCHAUMBURG,
,1.0,,,110000,,,85940.0,,SCHAUMBURG,
2.0,1.0,0.0,3.0,161000,2.0,3.0,153560.0,1480.0,SCHAUMBURG,0.0
,1.0,,,130100,,,64000.0,,SCHAUMBURG,
,1.0,,,130100,,,83910.0,,SCHAUMBURG,
1.0,1.0,0.0,3.0,220000,1.0,3.0,197020.0,1210.0,SCHAUMBURG,0.0
,1.0,,,131500,,,86420.0,,SCHAUMBURG,
,1.0,,,185000,,,104790.0,,SCHAUMBURG,
,,,,118000,,,88700.0,,SCHAUMBURG,
2.0,1.0,0.0,3.0,162500,1.0,3.0,103710.0,1027.0,SCHAUMBURG,0.0
,,,,165000,,,88700.0,,SCHAUMBURG,
,1.0,,,187000,,,92610.0,,SCHAUMBURG,
,1.0,,,163000,,,85670.0,,SCHAUMBURG,
,,,,190000,,,151390.0,,SCHAUMBURG,
,,,,190000,,,118750.0,,SCHAUMBURG,
,,,,190000,,,133670.0,,SCHAUMBURG,
,1.0,,,165000,,,32130.0,,SCHAUMBURG,
3.0,1.0,0.0,1.0,235000,4.0,3.0,205200.0,1030.0,SCHAUMBURG,0.0
3.0,1.0,0.0,1.0,235000,4.0,3.0,183140.0,1030.0,SCHAUMBURG,0.0
,1.0,,,210000,,,109490.0,,SCHAUMBURG,
3.0,2.0,0.0,3.0,395000,2.0,3.0,287540.0,2380.0,SCHAUMBURG,1.0
,1.0,,,150000,,,88270.0,,SCHAUMBURG,
,1.0,,,113000,,,80550.0,,SCHAUMBURG,
1.0,1.0,0.0,3.0,375000,1.0,3.0,198650.0,2260.0,SCHAUMBURG,2.0
2.0,2.0,0.0,3.0,350000,2.0,3.0,183290.0,1672.0,SCHAUMBURG,0.0
2.0,2.0,0.0,3.0,350000,2.0,3.0,219380.0,1672.0,SCHAUMBURG,0.0
2.0,2.0,0.0,3.0,350000,2.0,3.0,183290.0,1672.0,SCHAUMBURG,0.0
1.0,2.0,0.0,3.0,620000,2.0,2.0,537450.0,3741.0,SCHAUMBURG,1.0
3.0,2.0,0.0,1.0,268500,4.0,3.0,198880.0,1075.0,SCHAUMBURG,1.0
,1.0,,,170200,,,105080.0,,SCHAUMBURG,
1.0,1.0,0.0,3.0,150000,2.0,3.0,198530.0,1320.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,296000,2.0,3.0,55110.0,1580.0,SCHAUMBURG,0.0
,1.0,,,208000,,,133670.0,,SCHAUMBURG,
,1.0,,,156000,,,108510.0,,SCHAUMBURG,
,1.0,,,156000,,,21040.0,,SCHAUMBURG,
,1.0,,,174000,,,63480.0,,SCHAUMBURG,
,1.0,,,168000,,,106510.0,,SCHAUMBURG,
,1.0,,,168000,,,90770.0,,SCHAUMBURG,
2.0,1.0,0.0,3.0,265000,1.0,3.0,189300.0,1284.0,SCHAUMBURG,0.0
,1.0,,,105000,,,71230.0,,SCHAUMBURG,
,1.0,,,105000,,,61520.0,,SCHAUMBURG,
,1.0,,,108000,,,106510.0,,SCHAUMBURG,
,1.0,,,108000,,,106510.0,,SCHAUMBURG,
,,,,158000,,,106510.0,,SCHAUMBURG,
,,,,158000,,,106510.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,377000,2.0,3.0,266370.0,2383.0,SCHAUMBURG,1.0
1.0,2.0,0.0,3.0,480000,2.0,3.0,422920.0,2534.0,SCHAUMBURG,2.0
3.0,2.0,0.0,3.0,340000,1.0,3.0,249830.0,1676.0,SCHAUMBURG,1.0
3.0,2.0,0.0,1.0,366000,2.0,3.0,189200.0,3349.0,SCHAUMBURG,2.0
2.0,1.0,0.0,3.0,175000,2.0,3.0,141730.0,1023.0,SCHAUMBURG,0.0
,1.0,,,110000,,,54950.0,,SCHAUMBURG,
,1.0,,,165000,,,97940.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,270000,2.0,3.0,195070.0,1673.0,SCHAUMBURG,0.0
3.0,2.0,0.0,3.0,297000,1.0,3.0,190020.0,1143.0,SCHAUMBURG,0.0
3.0,2.0,272.0,3.0,422600,2.0,3.0,306060.0,2163.0,SCHAUMBURG,2.0
,,,,267000,,,165490.0,,SCHAUMBURG,
,1.0,,,135000,,,104090.0,,SCHAUMBURG,
2.0,1.0,0.0,3.0,172000,1.0,3.0,146050.0,1178.0,SCHAUMBURG,0.0
2.0,2.0,0.0,3.0,316000,1.0,3.0,216990.0,1844.0,SCHAUMBURG,1.0
,1.0,,,125000,,,62090.0,,SCHAUMBURG,
,1.0,,,183000,,,104420.0,,SCHAUMBURG,
,1.0,,,172500,,,97760.0,,SCHAUMBURG,
,1.0,,,172500,,,97760.0,,SCHAUMBURG,
,1.0,,,145000,,,52180.0,,SCHAUMBURG,
,1.0,,,130000,,,153850.0,,SCHAUMBURG,
2.0,1.0,2.0,3.0,295000,1.0,2.0,147840.0,976.0,SCHAUMBURG,1.0
,1.0,,,172500,,,69330.0,,SCHAUMBURG,
3.0,2.0,0.0,1.0,265000,1.0,3.0,201080.0,1186.0,SCHAUMBURG,2.0
1.0,2.0,0.0,3.0,360000,2.0,3.0,295970.0,2212.0,SCHAUMBURG,1.0
,,,,190000,,,115790.0,,SCHAUMBURG,
3.0,1.0,0.0,1.0,308000,4.0,3.0,252970.0,1266.0,SCHAUMBURG,1.0
3.0,2.0,0.0,1.0,294000,4.0,3.0,236630.0,1138.0,SCHAUMBURG,0.0
